X	PHI
  -2.302	  -0.699
  -2.302	  -0.699
  -2.301	  -0.700
  -2.300	  -0.700
  -2.300	  -0.701
  -2.299	  -0.702
  -2.299	  -0.702
  -2.298	  -0.703
  -2.297	  -0.703
  -2.297	  -0.704
  -2.296	  -0.705
  -2.296	  -0.705
  -2.295	  -0.706
  -2.294	  -0.706
  -2.294	  -0.707
  -2.293	  -0.708
  -2.293	  -0.708
  -2.292	  -0.709
  -2.291	  -0.709
  -2.291	  -0.710
  -2.290	  -0.711
  -2.290	  -0.711
  -2.289	  -0.712
  -2.288	  -0.712
  -2.288	  -0.713
  -2.287	  -0.714
  -2.287	  -0.714
  -2.286	  -0.715
  -2.285	  -0.715
  -2.285	  -0.716
  -2.284	  -0.717
  -2.284	  -0.717
  -2.283	  -0.718
  -2.282	  -0.718
  -2.282	  -0.719
  -2.281	  -0.720
  -2.281	  -0.720
  -2.280	  -0.721
  -2.279	  -0.721
  -2.279	  -0.722
  -2.278	  -0.723
  -2.278	  -0.723
  -2.277	  -0.724
  -2.276	  -0.724
  -2.276	  -0.725
  -2.275	  -0.726
  -2.275	  -0.726
  -2.274	  -0.727
  -2.273	  -0.727
  -2.273	  -0.728
  -2.272	  -0.729
  -2.272	  -0.729
  -2.271	  -0.730
  -2.270	  -0.730
  -2.270	  -0.731
  -2.269	  -0.732
  -2.269	  -0.732
  -2.268	  -0.733
  -2.267	  -0.733
  -2.267	  -0.734
  -2.266	  -0.735
  -2.266	  -0.735
  -2.265	  -0.736
  -2.264	  -0.736
  -2.264	  -0.737
  -2.263	  -0.738
  -2.263	  -0.738
  -2.262	  -0.739
  -2.261	  -0.739
  -2.261	  -0.740
  -2.260	  -0.741
  -2.260	  -0.741
  -2.259	  -0.742
  -2.258	  -0.742
  -2.258	  -0.743
  -2.257	  -0.744
  -2.257	  -0.744
  -2.256	  -0.745
  -2.255	  -0.745
  -2.255	  -0.746
  -2.254	  -0.747
  -2.254	  -0.747
  -2.253	  -0.748
  -2.252	  -0.748
  -2.252	  -0.749
  -2.251	  -0.750
  -2.251	  -0.750
  -2.250	  -0.751
  -2.249	  -0.751
  -2.249	  -0.752
  -2.248	  -0.753
  -2.248	  -0.753
  -2.247	  -0.754
  -2.246	  -0.754
  -2.246	  -0.755
  -2.245	  -0.756
  -2.245	  -0.756
  -2.244	  -0.757
  -2.243	  -0.757
  -2.243	  -0.758
  -2.242	  -0.759
  -2.242	  -0.759
  -2.241	  -0.760
  -2.240	  -0.760
  -2.240	  -0.761
  -2.239	  -0.762
  -2.239	  -0.762
  -2.238	  -0.763
  -2.237	  -0.763
  -2.237	  -0.764
  -2.236	  -0.765
  -2.236	  -0.765
  -2.235	  -0.766
  -2.234	  -0.766
  -2.234	  -0.767
  -2.233	  -0.768
  -2.233	  -0.768
  -2.232	  -0.769
  -2.231	  -0.769
  -2.231	  -0.770
  -2.230	  -0.771
  -2.230	  -0.771
  -2.229	  -0.772
  -2.228	  -0.772
  -2.228	  -0.773
  -2.227	  -0.774
  -2.227	  -0.774
  -2.226	  -0.775
  -2.225	  -0.775
  -2.225	  -0.776
  -2.224	  -0.777
  -2.224	  -0.777
  -2.223	  -0.778
  -2.222	  -0.778
  -2.222	  -0.779
  -2.221	  -0.780
  -2.221	  -0.780
  -2.220	  -0.781
  -2.219	  -0.781
  -2.219	  -0.782
  -2.218	  -0.783
  -2.218	  -0.783
  -2.217	  -0.784
  -2.216	  -0.784
  -2.216	  -0.785
  -2.215	  -0.786
  -2.215	  -0.786
  -2.214	  -0.787
  -2.213	  -0.787
  -2.213	  -0.788
  -2.212	  -0.789
  -2.212	  -0.789
  -2.211	  -0.790
  -2.210	  -0.790
  -2.210	  -0.791
  -2.209	  -0.792
  -2.209	  -0.792
  -2.208	  -0.793
  -2.207	  -0.793
  -2.207	  -0.794
  -2.206	  -0.795
  -2.206	  -0.795
  -2.205	  -0.796
  -2.204	  -0.796
  -2.204	  -0.797
  -2.203	  -0.798
  -2.203	  -0.798
  -2.202	  -0.799
  -2.201	  -0.799
  -2.201	  -0.800
  -2.200	  -0.801
  -2.200	  -0.801
  -2.199	  -0.802
  -2.198	  -0.802
  -2.198	  -0.803
  -2.197	  -0.804
  -2.197	  -0.804
  -2.196	  -0.805
  -2.195	  -0.805
  -2.195	  -0.806
  -2.194	  -0.807
  -2.194	  -0.807
  -2.193	  -0.808
  -2.192	  -0.808
  -2.192	  -0.809
  -2.191	  -0.810
  -2.191	  -0.810
  -2.190	  -0.811
  -2.189	  -0.811
  -2.189	  -0.812
  -2.188	  -0.813
  -2.188	  -0.813
  -2.187	  -0.814
  -2.186	  -0.814
  -2.186	  -0.815
  -2.185	  -0.816
  -2.185	  -0.816
  -2.184	  -0.817
  -2.183	  -0.817
  -2.183	  -0.818
  -2.182	  -0.819
  -2.182	  -0.819
  -2.181	  -0.820
  -2.180	  -0.820
  -2.180	  -0.821
  -2.179	  -0.822
  -2.179	  -0.822
  -2.178	  -0.823
  -2.177	  -0.823
  -2.177	  -0.824
  -2.176	  -0.825
  -2.176	  -0.825
  -2.175	  -0.826
  -2.174	  -0.826
  -2.174	  -0.827
  -2.173	  -0.828
  -2.173	  -0.828
  -2.172	  -0.829
  -2.171	  -0.829
  -2.171	  -0.830
  -2.170	  -0.831
  -2.170	  -0.831
  -2.169	  -0.832
  -2.168	  -0.832
  -2.168	  -0.833
  -2.167	  -0.834
  -2.167	  -0.834
  -2.166	  -0.835
  -2.165	  -0.835
  -2.165	  -0.836
  -2.164	  -0.837
  -2.164	  -0.837
  -2.163	  -0.838
  -2.162	  -0.838
  -2.162	  -0.839
  -2.161	  -0.840
  -2.161	  -0.840
  -2.160	  -0.841
  -2.159	  -0.841
  -2.159	  -0.842
  -2.158	  -0.843
  -2.158	  -0.843
  -2.157	  -0.844
  -2.156	  -0.844
  -2.156	  -0.845
  -2.155	  -0.846
  -2.155	  -0.846
  -2.154	  -0.847
  -2.153	  -0.847
  -2.153	  -0.848
  -2.152	  -0.849
  -2.152	  -0.849
  -2.151	  -0.850
  -2.150	  -0.850
  -2.150	  -0.851
  -2.149	  -0.852
  -2.149	  -0.852
  -2.148	  -0.853
  -2.147	  -0.853
  -2.147	  -0.854
  -2.146	  -0.855
  -2.146	  -0.855
  -2.145	  -0.856
  -2.144	  -0.856
  -2.144	  -0.857
  -2.143	  -0.858
  -2.143	  -0.858
  -2.142	  -0.859
  -2.141	  -0.859
  -2.141	  -0.860
  -2.140	  -0.861
  -2.140	  -0.861
  -2.139	  -0.862
  -2.138	  -0.862
  -2.138	  -0.863
  -2.137	  -0.864
  -2.137	  -0.864
  -2.136	  -0.865
  -2.135	  -0.865
  -2.135	  -0.866
  -2.134	  -0.867
  -2.134	  -0.867
  -2.133	  -0.868
  -2.132	  -0.868
  -2.132	  -0.869
  -2.131	  -0.870
  -2.131	  -0.870
  -2.130	  -0.871
  -2.129	  -0.871
  -2.129	  -0.872
  -2.128	  -0.873
  -2.128	  -0.873
  -2.127	  -0.874
  -2.126	  -0.874
  -2.126	  -0.875
  -2.125	  -0.876
  -2.125	  -0.876
  -2.124	  -0.877
  -2.123	  -0.877
  -2.123	  -0.878
  -2.122	  -0.879
  -2.122	  -0.879
  -2.121	  -0.880
  -2.120	  -0.880
  -2.120	  -0.881
  -2.119	  -0.882
  -2.119	  -0.882
  -2.118	  -0.883
  -2.117	  -0.883
  -2.117	  -0.884
  -2.116	  -0.885
  -2.116	  -0.885
  -2.115	  -0.886
  -2.114	  -0.886
  -2.114	  -0.887
  -2.113	  -0.888
  -2.113	  -0.888
  -2.112	  -0.889
  -2.111	  -0.889
  -2.111	  -0.890
  -2.110	  -0.891
  -2.110	  -0.891
  -2.109	  -0.892
  -2.108	  -0.892
  -2.108	  -0.893
  -2.107	  -0.894
  -2.107	  -0.894
  -2.106	  -0.895
  -2.105	  -0.895
  -2.105	  -0.896
  -2.104	  -0.897
  -2.104	  -0.897
  -2.103	  -0.898
  -2.102	  -0.898
  -2.102	  -0.899
  -2.101	  -0.900
  -2.101	  -0.900
  -2.100	  -0.901
  -2.099	  -0.901
  -2.099	  -0.902
  -2.098	  -0.903
  -2.098	  -0.903
  -2.097	  -0.904
  -2.096	  -0.904
  -2.096	  -0.905
  -2.095	  -0.906
  -2.095	  -0.906
  -2.094	  -0.907
  -2.093	  -0.907
  -2.093	  -0.908
  -2.092	  -0.909
  -2.092	  -0.909
  -2.091	  -0.910
  -2.090	  -0.910
  -2.090	  -0.911
  -2.089	  -0.912
  -2.089	  -0.912
  -2.088	  -0.913
  -2.087	  -0.913
  -2.087	  -0.914
  -2.086	  -0.915
  -2.086	  -0.915
  -2.085	  -0.916
  -2.084	  -0.916
  -2.084	  -0.917
  -2.083	  -0.918
  -2.083	  -0.918
  -2.082	  -0.919
  -2.081	  -0.919
  -2.081	  -0.920
  -2.080	  -0.921
  -2.080	  -0.921
  -2.079	  -0.922
  -2.078	  -0.922
  -2.078	  -0.923
  -2.077	  -0.924
  -2.077	  -0.924
  -2.076	  -0.925
  -2.075	  -0.925
  -2.075	  -0.926
  -2.074	  -0.927
  -2.074	  -0.927
  -2.073	  -0.928
  -2.072	  -0.928
  -2.072	  -0.929
  -2.071	  -0.930
  -2.071	  -0.930
  -2.070	  -0.931
  -2.069	  -0.931
  -2.069	  -0.932
  -2.068	  -0.933
  -2.068	  -0.933
  -2.067	  -0.934
  -2.066	  -0.934
  -2.066	  -0.935
  -2.065	  -0.936
  -2.065	  -0.936
  -2.064	  -0.937
  -2.063	  -0.937
  -2.063	  -0.938
  -2.062	  -0.939
  -2.062	  -0.939
  -2.061	  -0.940
  -2.060	  -0.940
  -2.060	  -0.941
  -2.059	  -0.942
  -2.059	  -0.942
  -2.058	  -0.943
  -2.057	  -0.943
  -2.057	  -0.944
  -2.056	  -0.945
  -2.056	  -0.945
  -2.055	  -0.946
  -2.054	  -0.946
  -2.054	  -0.947
  -2.053	  -0.948
  -2.053	  -0.948
  -2.052	  -0.949
  -2.051	  -0.949
  -2.051	  -0.950
  -2.050	  -0.951
  -2.050	  -0.951
  -2.049	  -0.952
  -2.048	  -0.952
  -2.048	  -0.953
  -2.047	  -0.954
  -2.047	  -0.954
  -2.046	  -0.955
  -2.045	  -0.955
  -2.045	  -0.956
  -2.044	  -0.957
  -2.044	  -0.957
  -2.043	  -0.958
  -2.042	  -0.958
  -2.042	  -0.959
  -2.041	  -0.960
  -2.041	  -0.960
  -2.040	  -0.961
  -2.039	  -0.961
  -2.039	  -0.962
  -2.038	  -0.963
  -2.038	  -0.963
  -2.037	  -0.964
  -2.036	  -0.964
  -2.036	  -0.965
  -2.035	  -0.966
  -2.035	  -0.966
  -2.034	  -0.967
  -2.033	  -0.967
  -2.033	  -0.968
  -2.032	  -0.969
  -2.032	  -0.969
  -2.031	  -0.970
  -2.030	  -0.970
  -2.030	  -0.971
  -2.029	  -0.972
  -2.029	  -0.972
  -2.028	  -0.973
  -2.027	  -0.973
  -2.027	  -0.974
  -2.026	  -0.975
  -2.026	  -0.975
  -2.025	  -0.976
  -2.024	  -0.976
  -2.024	  -0.977
  -2.023	  -0.978
  -2.023	  -0.978
  -2.022	  -0.979
  -2.021	  -0.979
  -2.021	  -0.980
  -2.020	  -0.981
  -2.020	  -0.981
  -2.019	  -0.982
  -2.018	  -0.982
  -2.018	  -0.983
  -2.017	  -0.984
  -2.017	  -0.984
  -2.016	  -0.985
  -2.015	  -0.985
  -2.015	  -0.986
  -2.014	  -0.987
  -2.014	  -0.987
  -2.013	  -0.988
  -2.012	  -0.988
  -2.012	  -0.989
  -2.011	  -0.990
  -2.011	  -0.990
  -2.010	  -0.991
  -2.009	  -0.991
  -2.009	  -0.992
  -2.008	  -0.993
  -2.008	  -0.993
  -2.007	  -0.994
  -2.006	  -0.994
  -2.006	  -0.995
  -2.005	  -0.996
  -2.005	  -0.996
  -2.004	  -0.997
  -2.003	  -0.997
  -2.003	  -0.998
  -2.002	  -0.999
  -2.002	  -0.999
  -2.001	  -1.000
  -2.000	  -1.000
  -2.000	  -1.001
  -1.999	  -1.002
  -1.998	  -1.002
  -1.998	  -1.003
  -1.997	  -1.003
  -1.997	  -1.004
  -1.996	  -1.005
  -1.995	  -1.005
  -1.995	  -1.006
  -1.994	  -1.006
  -1.994	  -1.007
  -1.993	  -1.008
  -1.992	  -1.008
  -1.992	  -1.009
  -1.991	  -1.009
  -1.991	  -1.010
  -1.990	  -1.011
  -1.989	  -1.011
  -1.989	  -1.012
  -1.988	  -1.012
  -1.988	  -1.013
  -1.987	  -1.014
  -1.986	  -1.014
  -1.986	  -1.015
  -1.985	  -1.015
  -1.985	  -1.016
  -1.984	  -1.017
  -1.983	  -1.017
  -1.983	  -1.018
  -1.982	  -1.018
  -1.982	  -1.019
  -1.981	  -1.020
  -1.980	  -1.020
  -1.980	  -1.021
  -1.979	  -1.021
  -1.979	  -1.022
  -1.978	  -1.023
  -1.977	  -1.023
  -1.977	  -1.024
  -1.976	  -1.024
  -1.976	  -1.025
  -1.975	  -1.026
  -1.974	  -1.026
  -1.974	  -1.027
  -1.973	  -1.027
  -1.973	  -1.028
  -1.972	  -1.029
  -1.971	  -1.029
  -1.971	  -1.030
  -1.970	  -1.030
  -1.970	  -1.031
  -1.969	  -1.032
  -1.968	  -1.032
  -1.968	  -1.033
  -1.967	  -1.033
  -1.967	  -1.034
  -1.966	  -1.035
  -1.965	  -1.035
  -1.965	  -1.036
  -1.964	  -1.036
  -1.964	  -1.037
  -1.963	  -1.038
  -1.962	  -1.038
  -1.962	  -1.039
  -1.961	  -1.039
  -1.961	  -1.040
  -1.960	  -1.041
  -1.959	  -1.041
  -1.959	  -1.042
  -1.958	  -1.042
  -1.958	  -1.043
  -1.957	  -1.044
  -1.956	  -1.044
  -1.956	  -1.045
  -1.955	  -1.045
  -1.955	  -1.046
  -1.954	  -1.047
  -1.953	  -1.047
  -1.953	  -1.048
  -1.952	  -1.048
  -1.952	  -1.049
  -1.951	  -1.050
  -1.950	  -1.050
  -1.950	  -1.051
  -1.949	  -1.051
  -1.949	  -1.052
  -1.948	  -1.053
  -1.947	  -1.053
  -1.947	  -1.054
  -1.946	  -1.054
  -1.946	  -1.055
  -1.945	  -1.056
  -1.944	  -1.056
  -1.944	  -1.057
  -1.943	  -1.057
  -1.943	  -1.058
  -1.942	  -1.059
  -1.941	  -1.059
  -1.941	  -1.060
  -1.940	  -1.060
  -1.940	  -1.061
  -1.939	  -1.062
  -1.938	  -1.062
  -1.938	  -1.063
  -1.937	  -1.063
  -1.937	  -1.064
  -1.936	  -1.065
  -1.935	  -1.065
  -1.935	  -1.066
  -1.934	  -1.066
  -1.934	  -1.067
  -1.933	  -1.068
  -1.932	  -1.068
  -1.932	  -1.069
  -1.931	  -1.069
  -1.931	  -1.070
  -1.930	  -1.071
  -1.929	  -1.071
  -1.929	  -1.072
  -1.928	  -1.072
  -1.928	  -1.073
  -1.927	  -1.074
  -1.926	  -1.074
  -1.926	  -1.075
  -1.925	  -1.075
  -1.925	  -1.076
  -1.924	  -1.077
  -1.923	  -1.077
  -1.923	  -1.078
  -1.922	  -1.078
  -1.922	  -1.079
  -1.921	  -1.080
  -1.920	  -1.080
  -1.920	  -1.081
  -1.919	  -1.081
  -1.919	  -1.082
  -1.918	  -1.083
  -1.917	  -1.083
  -1.917	  -1.084
  -1.916	  -1.084
  -1.916	  -1.085
  -1.915	  -1.086
  -1.914	  -1.086
  -1.914	  -1.087
  -1.913	  -1.087
  -1.913	  -1.088
  -1.912	  -1.089
  -1.911	  -1.089
  -1.911	  -1.090
  -1.910	  -1.090
  -1.910	  -1.091
  -1.909	  -1.092
  -1.908	  -1.092
  -1.908	  -1.093
  -1.907	  -1.093
  -1.907	  -1.094
  -1.906	  -1.095
  -1.905	  -1.095
  -1.905	  -1.096
  -1.904	  -1.096
  -1.904	  -1.097
  -1.903	  -1.098
  -1.902	  -1.098
  -1.902	  -1.099
  -1.901	  -1.099
  -1.901	  -1.100
  -1.900	  -1.101
  -1.899	  -1.101
  -1.899	  -1.102
  -1.898	  -1.102
  -1.898	  -1.103
  -1.897	  -1.104
  -1.896	  -1.104
  -1.896	  -1.105
  -1.895	  -1.105
  -1.895	  -1.106
  -1.894	  -1.107
  -1.893	  -1.107
  -1.893	  -1.108
  -1.892	  -1.108
  -1.892	  -1.109
  -1.891	  -1.110
  -1.890	  -1.110
  -1.890	  -1.111
  -1.889	  -1.111
  -1.889	  -1.112
  -1.888	  -1.113
  -1.887	  -1.113
  -1.887	  -1.114
  -1.886	  -1.114
  -1.886	  -1.115
  -1.885	  -1.116
  -1.884	  -1.116
  -1.884	  -1.117
  -1.883	  -1.117
  -1.883	  -1.118
  -1.882	  -1.119
  -1.881	  -1.119
  -1.881	  -1.120
  -1.880	  -1.120
  -1.880	  -1.121
  -1.879	  -1.122
  -1.878	  -1.122
  -1.878	  -1.123
  -1.877	  -1.123
  -1.877	  -1.124
  -1.876	  -1.125
  -1.875	  -1.125
  -1.875	  -1.126
  -1.874	  -1.126
  -1.874	  -1.127
  -1.873	  -1.128
  -1.872	  -1.128
  -1.872	  -1.129
  -1.871	  -1.129
  -1.871	  -1.130
  -1.870	  -1.131
  -1.869	  -1.131
  -1.869	  -1.132
  -1.868	  -1.132
  -1.868	  -1.133
  -1.867	  -1.134
  -1.866	  -1.134
  -1.866	  -1.135
  -1.865	  -1.135
  -1.865	  -1.136
  -1.864	  -1.137
  -1.863	  -1.137
  -1.863	  -1.138
  -1.862	  -1.138
  -1.862	  -1.139
  -1.861	  -1.140
  -1.860	  -1.140
  -1.860	  -1.141
  -1.859	  -1.141
  -1.859	  -1.142
  -1.858	  -1.143
  -1.857	  -1.143
  -1.857	  -1.144
  -1.856	  -1.144
  -1.856	  -1.145
  -1.855	  -1.146
  -1.854	  -1.146
  -1.854	  -1.147
  -1.853	  -1.147
  -1.853	  -1.148
  -1.852	  -1.149
  -1.851	  -1.149
  -1.851	  -1.150
  -1.850	  -1.150
  -1.850	  -1.151
  -1.849	  -1.152
  -1.848	  -1.152
  -1.848	  -1.153
  -1.847	  -1.153
  -1.847	  -1.154
  -1.846	  -1.155
  -1.845	  -1.155
  -1.845	  -1.156
  -1.844	  -1.156
  -1.844	  -1.157
  -1.843	  -1.158
  -1.842	  -1.158
  -1.842	  -1.159
  -1.841	  -1.159
  -1.841	  -1.160
  -1.840	  -1.161
  -1.839	  -1.161
  -1.839	  -1.162
  -1.838	  -1.162
  -1.838	  -1.163
  -1.837	  -1.164
  -1.836	  -1.164
  -1.836	  -1.165
  -1.835	  -1.165
  -1.835	  -1.166
  -1.834	  -1.167
  -1.833	  -1.167
  -1.833	  -1.168
  -1.832	  -1.168
  -1.832	  -1.169
  -1.831	  -1.170
  -1.830	  -1.170
  -1.830	  -1.171
  -1.829	  -1.171
  -1.829	  -1.172
  -1.828	  -1.173
  -1.827	  -1.173
  -1.827	  -1.174
  -1.826	  -1.174
  -1.826	  -1.175
  -1.825	  -1.176
  -1.824	  -1.176
  -1.824	  -1.177
  -1.823	  -1.177
  -1.823	  -1.178
  -1.822	  -1.179
  -1.821	  -1.179
  -1.821	  -1.180
  -1.820	  -1.180
  -1.820	  -1.181
  -1.819	  -1.182
  -1.818	  -1.182
  -1.818	  -1.183
  -1.817	  -1.183
  -1.817	  -1.184
  -1.816	  -1.185
  -1.815	  -1.185
  -1.815	  -1.186
  -1.814	  -1.186
  -1.814	  -1.187
  -1.813	  -1.188
  -1.812	  -1.188
  -1.812	  -1.189
  -1.811	  -1.189
  -1.811	  -1.190
  -1.810	  -1.191
  -1.809	  -1.191
  -1.809	  -1.192
  -1.808	  -1.192
  -1.808	  -1.193
  -1.807	  -1.194
  -1.806	  -1.194
  -1.806	  -1.195
  -1.805	  -1.195
  -1.805	  -1.196
  -1.804	  -1.197
  -1.803	  -1.197
  -1.803	  -1.198
  -1.802	  -1.198
  -1.802	  -1.199
  -1.801	  -1.200
  -1.800	  -1.200
  -1.800	  -1.201
  -1.799	  -1.201
  -1.799	  -1.202
  -1.798	  -1.203
  -1.797	  -1.203
  -1.797	  -1.204
  -1.796	  -1.204
  -1.796	  -1.205
  -1.795	  -1.206
  -1.794	  -1.206
  -1.794	  -1.207
  -1.793	  -1.207
  -1.793	  -1.208
  -1.792	  -1.209
  -1.791	  -1.209
  -1.791	  -1.210
  -1.790	  -1.210
  -1.790	  -1.211
  -1.789	  -1.212
  -1.788	  -1.212
  -1.788	  -1.213
  -1.787	  -1.213
  -1.787	  -1.214
  -1.786	  -1.215
  -1.785	  -1.215
  -1.785	  -1.216
  -1.784	  -1.216
  -1.784	  -1.217
  -1.783	  -1.218
  -1.782	  -1.218
  -1.782	  -1.219
  -1.781	  -1.219
  -1.781	  -1.220
  -1.780	  -1.221
  -1.779	  -1.221
  -1.779	  -1.222
  -1.778	  -1.222
  -1.778	  -1.223
  -1.777	  -1.224
  -1.776	  -1.224
  -1.776	  -1.225
  -1.775	  -1.225
  -1.775	  -1.226
  -1.774	  -1.227
  -1.773	  -1.227
  -1.773	  -1.228
  -1.772	  -1.228
  -1.772	  -1.229
  -1.771	  -1.230
  -1.770	  -1.230
  -1.770	  -1.231
  -1.769	  -1.231
  -1.769	  -1.232
  -1.768	  -1.233
  -1.767	  -1.233
  -1.767	  -1.234
  -1.766	  -1.234
  -1.766	  -1.235
  -1.765	  -1.236
  -1.764	  -1.236
  -1.764	  -1.237
  -1.763	  -1.237
  -1.763	  -1.238
  -1.762	  -1.239
  -1.761	  -1.239
  -1.761	  -1.240
  -1.760	  -1.240
  -1.760	  -1.241
  -1.759	  -1.242
  -1.758	  -1.242
  -1.758	  -1.243
  -1.757	  -1.243
  -1.757	  -1.244
  -1.756	  -1.245
  -1.755	  -1.245
  -1.755	  -1.246
  -1.754	  -1.246
  -1.754	  -1.247
  -1.753	  -1.248
  -1.752	  -1.248
  -1.752	  -1.249
  -1.751	  -1.249
  -1.751	  -1.250
  -1.750	  -1.251
  -1.749	  -1.251
  -1.749	  -1.252
  -1.748	  -1.252
  -1.748	  -1.253
  -1.747	  -1.254
  -1.746	  -1.254
  -1.746	  -1.255
  -1.745	  -1.255
  -1.745	  -1.256
  -1.744	  -1.257
  -1.743	  -1.257
  -1.743	  -1.258
  -1.742	  -1.258
  -1.742	  -1.259
  -1.741	  -1.260
  -1.740	  -1.260
  -1.740	  -1.261
  -1.739	  -1.261
  -1.739	  -1.262
  -1.738	  -1.263
  -1.737	  -1.263
  -1.737	  -1.264
  -1.736	  -1.264
  -1.736	  -1.265
  -1.735	  -1.266
  -1.734	  -1.266
  -1.734	  -1.267
  -1.733	  -1.267
  -1.733	  -1.268
  -1.732	  -1.269
  -1.731	  -1.269
  -1.731	  -1.270
  -1.730	  -1.270
  -1.730	  -1.271
  -1.729	  -1.272
  -1.728	  -1.272
  -1.728	  -1.273
  -1.727	  -1.273
  -1.727	  -1.274
  -1.726	  -1.275
  -1.725	  -1.275
  -1.725	  -1.276
  -1.724	  -1.276
  -1.724	  -1.277
  -1.723	  -1.278
  -1.722	  -1.278
  -1.722	  -1.279
  -1.721	  -1.279
  -1.721	  -1.280
  -1.720	  -1.281
  -1.719	  -1.281
  -1.719	  -1.282
  -1.718	  -1.282
  -1.718	  -1.283
  -1.717	  -1.284
  -1.716	  -1.284
  -1.716	  -1.285
  -1.715	  -1.285
  -1.715	  -1.286
  -1.714	  -1.287
  -1.713	  -1.287
  -1.713	  -1.288
  -1.712	  -1.288
  -1.712	  -1.289
  -1.711	  -1.290
  -1.710	  -1.290
  -1.710	  -1.291
  -1.709	  -1.291
  -1.709	  -1.292
  -1.708	  -1.293
  -1.707	  -1.293
  -1.707	  -1.294
  -1.706	  -1.294
  -1.706	  -1.295
  -1.705	  -1.296
  -1.704	  -1.296
  -1.704	  -1.297
  -1.703	  -1.297
  -1.703	  -1.298
  -1.702	  -1.299
  -1.701	  -1.299
  -1.701	  -1.300
  -1.700	  -1.300
  -1.700	  -1.301
  -1.699	  -1.302
  -1.698	  -1.302
  -1.698	  -1.303
  -1.697	  -1.303
  -1.697	  -1.304
  -1.696	  -1.305
  -1.695	  -1.305
  -1.695	  -1.306
  -1.694	  -1.306
  -1.694	  -1.307
  -1.693	  -1.308
  -1.692	  -1.308
  -1.692	  -1.309
  -1.691	  -1.309
  -1.691	  -1.310
  -1.690	  -1.311
  -1.689	  -1.311
  -1.689	  -1.312
  -1.688	  -1.312
  -1.688	  -1.313
  -1.687	  -1.314
  -1.686	  -1.314
  -1.686	  -1.315
  -1.685	  -1.315
  -1.685	  -1.316
  -1.684	  -1.317
  -1.683	  -1.317
  -1.683	  -1.318
  -1.682	  -1.318
  -1.682	  -1.319
  -1.681	  -1.320
  -1.680	  -1.320
  -1.680	  -1.321
  -1.679	  -1.321
  -1.679	  -1.322
  -1.678	  -1.323
  -1.677	  -1.323
  -1.677	  -1.324
  -1.676	  -1.324
  -1.676	  -1.325
  -1.675	  -1.326
  -1.674	  -1.326
  -1.674	  -1.327
  -1.673	  -1.327
  -1.673	  -1.328
  -1.672	  -1.329
  -1.671	  -1.329
  -1.671	  -1.330
  -1.670	  -1.330
  -1.670	  -1.331
  -1.669	  -1.332
  -1.668	  -1.332
  -1.668	  -1.333
  -1.667	  -1.333
  -1.667	  -1.334
  -1.666	  -1.335
  -1.665	  -1.335
  -1.665	  -1.336
  -1.664	  -1.336
  -1.664	  -1.337
  -1.663	  -1.338
  -1.662	  -1.338
  -1.662	  -1.339
  -1.661	  -1.339
  -1.661	  -1.340
  -1.660	  -1.341
  -1.659	  -1.341
  -1.659	  -1.342
  -1.658	  -1.342
  -1.658	  -1.343
  -1.657	  -1.344
  -1.656	  -1.344
  -1.656	  -1.345
  -1.655	  -1.345
  -1.655	  -1.346
  -1.654	  -1.347
  -1.653	  -1.347
  -1.653	  -1.348
  -1.652	  -1.348
  -1.652	  -1.349
  -1.651	  -1.350
  -1.650	  -1.350
  -1.650	  -1.351
  -1.649	  -1.351
  -1.649	  -1.352
  -1.648	  -1.353
  -1.647	  -1.353
  -1.647	  -1.354
  -1.646	  -1.354
  -1.646	  -1.355
  -1.645	  -1.356
  -1.644	  -1.356
  -1.644	  -1.357
  -1.643	  -1.357
  -1.643	  -1.358
  -1.642	  -1.359
  -1.641	  -1.359
  -1.641	  -1.360
  -1.640	  -1.360
  -1.640	  -1.361
  -1.639	  -1.362
  -1.638	  -1.362
  -1.638	  -1.363
  -1.637	  -1.363
  -1.637	  -1.364
  -1.636	  -1.365
  -1.635	  -1.365
  -1.635	  -1.366
  -1.634	  -1.366
  -1.634	  -1.367
  -1.633	  -1.368
  -1.632	  -1.368
  -1.632	  -1.369
  -1.631	  -1.369
  -1.631	  -1.370
  -1.630	  -1.371
  -1.629	  -1.371
  -1.629	  -1.372
  -1.628	  -1.372
  -1.628	  -1.373
  -1.627	  -1.374
  -1.626	  -1.374
  -1.626	  -1.375
  -1.625	  -1.375
  -1.625	  -1.376
  -1.624	  -1.377
  -1.623	  -1.377
  -1.623	  -1.378
  -1.622	  -1.378
  -1.622	  -1.379
  -1.621	  -1.380
  -1.620	  -1.380
  -1.620	  -1.381
  -1.619	  -1.381
  -1.619	  -1.382
  -1.618	  -1.383
  -1.617	  -1.383
  -1.617	  -1.384
  -1.616	  -1.384
  -1.616	  -1.385
  -1.615	  -1.386
  -1.614	  -1.386
  -1.614	  -1.387
  -1.613	  -1.387
  -1.613	  -1.388
  -1.612	  -1.389
  -1.611	  -1.389
  -1.611	  -1.390
  -1.610	  -1.390
  -1.610	  -1.391
  -1.609	  -1.392
  -1.608	  -1.392
  -1.608	  -1.393
  -1.607	  -1.393
  -1.607	  -1.394
  -1.606	  -1.395
  -1.605	  -1.395
  -1.605	  -1.396
  -1.604	  -1.396
  -1.604	  -1.397
  -1.603	  -1.398
